ent_id,unique_id,st_code,dist_code,sbd_code,ent_type,name,dem_class,ivlg_count,uvlg_count,town_count,hhld_count,total_pop,male_count,female_count,area_sqkm,pop_per_sqkm_old,pop_per_sqkm_new
0000000000,0000000000T,00,000,00000,INDIA,India,TOTAL,597608,43324,7933,249501663,1210854977,623270258,587584719,3287469.0,382.0,368.3243787241796
0000000000,0000000000R,00,000,00000,INDIA,India,RURAL,597608,43324,0,168612897,833748852,427781058,405967794,3101473.97,279.0,268.82342397992136
0000000000,0000000000U,00,000,00000,INDIA,India,URBAN,0,0,7933,80888766,377106125,195489200,181616925,102252.03,3685.0,3688.00624300564
0100000000,0100000000T,01,000,00000,STATE,Jammu & Kashmir,TOTAL,6337,216,122,2119718,12541302,6640662,5900640,222236.0,124.0,56.43236019366799
0100000000,0100000000R,01,000,00000,STATE,Jammu & Kashmir,RURAL,6337,216,0,1553433,9108060,4774477,4333583,220990.1,91.0,41.21478744975454
0100000000,0100000000U,01,000,00000,STATE,Jammu & Kashmir,URBAN,0,0,122,566285,3433242,1866185,1567057,1245.9,2755.0,2755.6320732000963
0100100000,0100100000T,01,001,00000,DISTRICT,Kupwara,TOTAL,353,9,10,113929,870354,474190,396164,2379.0,366.0,365.84867591424967
0100100000,0100100000R,01,001,00000,DISTRICT,Kupwara,RURAL,353,9,0,101930,765625,412038,353587,2331.66,328.0,328.3604813737852
0100100000,0100100000U,01,001,00000,DISTRICT,Kupwara,URBAN,0,0,10,11999,104729,62152,42577,47.34,2212.0,2212.2729193071395
0100100001,0100100001T,01,001,00001,SUB-DISTRICT,Kupwara,TOTAL,118,4,7,63022,540914,297837,243077,301.94,1791.0,1791.4618798436775
0100100001,0100100001R,01,001,00001,SUB-DISTRICT,Kupwara,RURAL,118,4,0,56014,465323,252856,212467,275.03,1692.0,1691.8990655564849
0100100001,0100100001U,01,001,00001,SUB-DISTRICT,Kupwara,URBAN,0,0,7,7008,75591,44981,30610,26.91,2809.0,2809.030100334448
0100100002,0100100002T,01,001,00002,SUB-DISTRICT,Handwara,TOTAL,196,3,1,39485,269311,141882,127429,291.47,924.0,923.9750231584725
0100100002,0100100002R,01,001,00002,SUB-DISTRICT,Handwara,RURAL,196,3,0,37474,255711,134503,121208,282.97,904.0,903.6682333816304
0100100002,0100100002U,01,001,00002,SUB-DISTRICT,Handwara,URBAN,0,0,1,2011,13600,7379,6221,8.5,1600.0,1600.0
0100100003,0100100003T,01,001,00003,SUB-DISTRICT,Karnah,TOTAL,39,2,2,11422,60129,34471,25658,69.89,860.0,860.337673486908
0100100003,0100100003R,01,001,00003,SUB-DISTRICT,Karnah,RURAL,39,2,0,8442,44591,24679,19912,57.96,769.0,769.3409247757073
0100100003,0100100003U,01,001,00003,SUB-DISTRICT,Karnah,URBAN,0,0,2,2980,15538,9792,5746,11.93,1302.0,1302.430846605197
0100200000,0100200000T,01,002,00000,DISTRICT,Badgam,TOTAL,462,12,9,103363,753745,398041,355704,1361.0,554.0,553.817046289493
0100200000,0100200000R,01,002,00000,DISTRICT,Badgam,RURAL,462,12,0,89417,655833,343385,312448,1311.95,500.0,499.89176416784176
0100200000,0100200000U,01,002,00000,DISTRICT,Badgam,URBAN,0,0,9,13946,97912,54656,43256,49.05,1996.0,1996.1671763506627
0100200004,0100200004T,01,002,00004,SUB-DISTRICT,Khag,TOTAL,49,0,0,8799,67596,34457,33139,61.12,1106.0,1105.955497382199
0100200004,0100200004R,01,002,00004,SUB-DISTRICT,Khag,RURAL,49,0,0,8799,67596,34457,33139,61.12,1106.0,1105.955497382199
0100200004,0100200004U,01,002,00004,SUB-DISTRICT,Khag,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100200005,0100200005T,01,002,00005,SUB-DISTRICT,Beerwah,TOTAL,102,2,2,20914,163333,87277,76056,134.07,1218.0,1218.2665771611846
0100200005,0100200005R,01,002,00005,SUB-DISTRICT,Beerwah,RURAL,102,2,0,19161,149671,80103,69568,126.77,1181.0,1180.6499960558492
0100200005,0100200005U,01,002,00005,SUB-DISTRICT,Beerwah,URBAN,0,0,2,1753,13662,7174,6488,7.3,1872.0,1871.5068493150686
0100200006,0100200006T,01,002,00006,SUB-DISTRICT,Khansahib,TOTAL,96,3,1,16432,123312,64227,59085,125.91,979.0,979.3662139623541
0100200006,0100200006R,01,002,00006,SUB-DISTRICT,Khansahib,RURAL,96,3,0,16080,120682,62783,57899,121.61,992.0,992.3690485979771
0100200006,0100200006U,01,002,00006,SUB-DISTRICT,Khansahib,URBAN,0,0,1,352,2630,1444,1186,4.3,612.0,611.6279069767442
0100200007,0100200007T,01,002,00007,SUB-DISTRICT,Budgam,TOTAL,95,2,2,19774,133855,70182,63673,146.16,916.0,915.8114395183361
0100200007,0100200007R,01,002,00007,SUB-DISTRICT,Budgam,RURAL,95,2,0,16517,111056,57359,53697,131.44,845.0,844.9178332318929
0100200007,0100200007U,01,002,00007,SUB-DISTRICT,Budgam,URBAN,0,0,2,3257,22799,12823,9976,14.72,1549.0,1548.845108695652
0100200008,0100200008T,01,002,00008,SUB-DISTRICT,Chadoora,TOTAL,104,4,3,30390,212233,113529,98704,194.67,1090.0,1090.2193455591514
0100200008,0100200008R,01,002,00008,SUB-DISTRICT,Chadoora,RURAL,104,4,0,23904,164945,86218,78727,172.74,955.0,954.8743776774343
0100200008,0100200008U,01,002,00008,SUB-DISTRICT,Chadoora,URBAN,0,0,3,6486,47288,27311,19977,21.93,2156.0,2156.3155494756043
0100200009,0100200009T,01,002,00009,SUB-DISTRICT,Charar-E-Shrief,TOTAL,16,1,1,7054,53416,28369,25047,58.85,908.0,907.6635514018691
0100200009,0100200009R,01,002,00009,SUB-DISTRICT,Charar-E-Shrief,RURAL,16,1,0,4956,41883,22465,19418,58.05,721.0,721.4987080103359
0100200009,0100200009U,01,002,00009,SUB-DISTRICT,Charar-E-Shrief,URBAN,0,0,1,2098,11533,5904,5629,0.8,14416.0,14416.25
0100300000,0100300000T,01,003,00000,DISTRICT,Leh (Ladakh),TOTAL,111,1,3,21909,133487,78971,54516,45110.0,3.0,2.959144313899357
0100300000,0100300000R,01,003,00000,DISTRICT,Leh (Ladakh),RURAL,111,1,0,14905,87816,48411,39405,45085.99,2.0,1.9477447428791073
0100300000,0100300000U,01,003,00000,DISTRICT,Leh (Ladakh),URBAN,0,0,3,7004,45671,30560,15111,24.01,1902.0,1902.1657642648895
0100300010,0100300010T,01,003,00010,SUB-DISTRICT,Leh,TOTAL,60,1,3,15497,93961,56597,37364,171.06,549.0,549.2867999532327
0100300010,0100300010R,01,003,00010,SUB-DISTRICT,Leh,RURAL,60,1,0,8493,48290,26037,22253,147.05,328.0,328.39170350221013
0100300010,0100300010U,01,003,00010,SUB-DISTRICT,Leh,URBAN,0,0,3,7004,45671,30560,15111,24.01,1902.0,1902.1657642648895
0100300011,0100300011T,01,003,00011,SUB-DISTRICT,Nubra,TOTAL,28,0,0,3606,22433,13740,8693,166.82,134.0,134.4742836590337
0100300011,0100300011R,01,003,00011,SUB-DISTRICT,Nubra,RURAL,28,0,0,3606,22433,13740,8693,166.82,134.0,134.4742836590337
0100300011,0100300011U,01,003,00011,SUB-DISTRICT,Nubra,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100300012,0100300012T,01,003,00012,SUB-DISTRICT,Khalsi,TOTAL,23,0,0,2806,17093,8634,8459,56.01,305.0,305.177646848777
0100300012,0100300012R,01,003,00012,SUB-DISTRICT,Khalsi,RURAL,23,0,0,2806,17093,8634,8459,56.01,305.0,305.177646848777
0100300012,0100300012U,01,003,00012,SUB-DISTRICT,Khalsi,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100400000,0100400000T,01,004,00000,DISTRICT,Kargil,TOTAL,125,2,1,18338,140802,77785,63017,14036.0,10.0,10.031490453120547
0100400000,0100400000R,01,004,00000,DISTRICT,Kargil,RURAL,125,2,0,16147,124464,67703,56761,14033.86,9.0,8.868835801411729
0100400000,0100400000U,01,004,00000,DISTRICT,Kargil,URBAN,0,0,1,2191,16338,10082,6256,2.14,7635.0,7634.579439252336
0100400013,0100400013T,01,004,00013,SUB-DISTRICT,Kargil,TOTAL,64,2,1,10867,86461,49431,37030,84.16,1027.0,1027.3407794676807
0100400013,0100400013R,01,004,00013,SUB-DISTRICT,Kargil,RURAL,64,2,0,8676,70123,39349,30774,82.02,855.0,854.9500121921483
0100400013,0100400013U,01,004,00013,SUB-DISTRICT,Kargil,URBAN,0,0,1,2191,16338,10082,6256,2.14,7635.0,7634.579439252336
0100400014,0100400014T,01,004,00014,SUB-DISTRICT,Sanku,TOTAL,36,0,0,5144,40548,21346,19202,60.49,670.0,670.3256736650686
0100400014,0100400014R,01,004,00014,SUB-DISTRICT,Sanku,RURAL,36,0,0,5144,40548,21346,19202,60.49,670.0,670.3256736650686
0100400014,0100400014U,01,004,00014,SUB-DISTRICT,Sanku,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100400015,0100400015T,01,004,00015,SUB-DISTRICT,Zanskar,TOTAL,25,0,0,2327,13793,7008,6785,43.11,320.0,319.94896775690097
0100400015,0100400015R,01,004,00015,SUB-DISTRICT,Zanskar,RURAL,25,0,0,2327,13793,7008,6785,43.11,320.0,319.94896775690097
0100400015,0100400015U,01,004,00015,SUB-DISTRICT,Zanskar,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100500000,0100500000T,01,005,00000,DISTRICT,Punch,TOTAL,170,8,3,90261,476835,251899,224936,1674.0,285.0,284.84767025089604
0100500000,0100500000R,01,005,00000,DISTRICT,Punch,RURAL,170,8,0,83045,438205,229774,208431,1649.92,266.0,265.5916650504267
0100500000,0100500000U,01,005,00000,DISTRICT,Punch,URBAN,0,0,3,7216,38630,22125,16505,24.08,1604.0,1604.2358803986713
0100500016,0100500016T,01,005,00016,SUB-DISTRICT,Haveli,TOTAL,49,2,1,25558,132767,71538,61229,278.42,477.0,476.8587026794052
0100500016,0100500016R,01,005,00016,SUB-DISTRICT,Haveli,RURAL,49,2,0,20615,105913,55475,50438,268.06,395.0,395.1093038871894
0100500016,0100500016U,01,005,00016,SUB-DISTRICT,Haveli,URBAN,0,0,1,4943,26854,16063,10791,10.36,2592.0,2592.084942084942
0100500017,0100500017T,01,005,00017,SUB-DISTRICT,Mandi,TOTAL,37,0,0,16313,77947,41365,36582,196.28,397.0,397.12145914000405
0100500017,0100500017R,01,005,00017,SUB-DISTRICT,Mandi,RURAL,37,0,0,16313,77947,41365,36582,196.28,397.0,397.12145914000405
0100500017,0100500017U,01,005,00017,SUB-DISTRICT,Mandi,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100500018,0100500018T,01,005,00018,SUB-DISTRICT,Mendhar,TOTAL,51,5,1,25334,141366,73297,68069,424.69,333.0,332.8686806847347
0100500018,0100500018R,01,005,00018,SUB-DISTRICT,Mendhar,RURAL,51,5,0,24428,136333,70776,65557,415.84,328.0,327.84965371296653
0100500018,0100500018U,01,005,00018,SUB-DISTRICT,Mendhar,URBAN,0,0,1,906,5033,2521,2512,8.85,569.0,568.7005649717514
0100500019,0100500019T,01,005,00019,SUB-DISTRICT,Surankote,TOTAL,33,1,1,23056,124755,65699,59056,250.23,499.0,498.5613235823043
0100500019,0100500019R,01,005,00019,SUB-DISTRICT,Surankote,RURAL,33,1,0,21689,118012,62158,55854,245.36,481.0,480.9748940332572
0100500019,0100500019U,01,005,00019,SUB-DISTRICT,Surankote,URBAN,0,0,1,1367,6743,3541,3202,4.87,1385.0,1384.599589322382
0100600000,0100600000T,01,006,00000,DISTRICT,Rajouri,TOTAL,375,10,4,130401,642415,345351,297064,2630.0,244.0,244.26425855513307
0100600000,0100600000R,01,006,00000,DISTRICT,Rajouri,RURAL,375,10,0,122645,590101,310748,279353,2608.11,226.0,226.25617784525957
0100600000,0100600000U,01,006,00000,DISTRICT,Rajouri,URBAN,0,0,4,7756,52314,34603,17711,21.89,2390.0,2389.8583828232067
0100600020,0100600020T,01,006,00020,SUB-DISTRICT,Thanamandi,TOTAL,32,0,1,13644,67773,35472,32301,148.69,456.0,455.8006590893806
0100600020,0100600020R,01,006,00020,SUB-DISTRICT,Thanamandi,RURAL,32,0,0,12673,62283,32373,29910,144.51,431.0,430.9943948515674
0100600020,0100600020U,01,006,00020,SUB-DISTRICT,Thanamandi,URBAN,0,0,1,971,5490,3099,2391,4.18,1313.0,1313.397129186603
0100600021,0100600021T,01,006,00021,SUB-DISTRICT,Darhal,TOTAL,11,1,0,7612,36227,19121,17106,80.3,451.0,451.14570361145707
0100600021,0100600021R,01,006,00021,SUB-DISTRICT,Darhal,RURAL,11,1,0,7612,36227,19121,17106,80.3,451.0,451.14570361145707
0100600021,0100600021U,01,006,00021,SUB-DISTRICT,Darhal,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100600022,0100600022T,01,006,00022,SUB-DISTRICT,Rajauri,TOTAL,118,3,1,36640,189067,103307,85760,593.49,319.0,318.5681308867883
0100600022,0100600022R,01,006,00022,SUB-DISTRICT,Rajauri,RURAL,118,3,0,32276,159581,84130,75451,580.6,275.0,274.85532208060624
0100600022,0100600022U,01,006,00022,SUB-DISTRICT,Rajauri,URBAN,0,0,1,4364,29486,19177,10309,12.89,2288.0,2287.5096974398757
0100600023,0100600023T,01,006,00023,SUB-DISTRICT,Budhal,TOTAL,51,1,0,23676,123050,64990,58060,468.25,263.0,262.7869727709557
0100600023,0100600023R,01,006,00023,SUB-DISTRICT,Budhal,RURAL,51,1,0,23676,123050,64990,58060,468.25,263.0,262.7869727709557
0100600023,0100600023U,01,006,00023,SUB-DISTRICT,Budhal,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100600024,0100600024T,01,006,00024,SUB-DISTRICT,Kalakote,TOTAL,68,1,0,16243,72667,37864,34803,412.96,176.0,175.96619527314996
0100600024,0100600024R,01,006,00024,SUB-DISTRICT,Kalakote,RURAL,68,1,0,16243,72667,37864,34803,412.96,176.0,175.96619527314996
0100600024,0100600024U,01,006,00024,SUB-DISTRICT,Kalakote,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100600025,0100600025T,01,006,00025,SUB-DISTRICT,Nowshehra,TOTAL,52,4,1,18323,89416,50146,39270,482.03,185.0,185.4988278737838
0100600025,0100600025R,01,006,00025,SUB-DISTRICT,Nowshehra,RURAL,52,4,0,17040,79008,42417,36591,477.4,165.0,165.49643904482616
0100600025,0100600025U,01,006,00025,SUB-DISTRICT,Nowshehra,URBAN,0,0,1,1283,10408,7729,2679,4.63,2248.0,2247.9481641468683
0100600026,0100600026T,01,006,00026,SUB-DISTRICT,Sunderbani,TOTAL,43,0,1,14263,64215,34451,29764,333.43,193.0,192.58914914674745
0100600026,0100600026R,01,006,00026,SUB-DISTRICT,Sunderbani,RURAL,43,0,0,13125,57285,29853,27432,333.24,172.0,171.90313287720562
0100600026,0100600026U,01,006,00026,SUB-DISTRICT,Sunderbani,URBAN,0,0,1,1138,6930,4598,2332,0.19,36474.0,36473.68421052631
0100700000,0100700000T,01,007,00000,DISTRICT,Kathua,TOTAL,496,16,6,119583,616435,326109,290326,2502.0,246.0,246.37689848121502
0100700000,0100700000R,01,007,00000,DISTRICT,Kathua,RURAL,496,16,0,101651,526722,278126,248596,2458.84,214.0,214.21564640236858
0100700000,0100700000U,01,007,00000,DISTRICT,Kathua,URBAN,0,0,6,17932,89713,47983,41730,43.16,2079.0,2078.6144578313256
0100700027,0100700027T,01,007,00027,SUB-DISTRICT,Billawar,TOTAL,65,1,1,28687,150882,79699,71183,675.12,223.0,223.4891574831141
0100700027,0100700027R,01,007,00027,SUB-DISTRICT,Billawar,RURAL,65,1,0,27785,145904,77072,68832,668.77,218.0,218.16768096655053
0100700027,0100700027U,01,007,00027,SUB-DISTRICT,Billawar,URBAN,0,0,1,902,4978,2627,2351,6.35,784.0,783.9370078740158
0100700028,0100700028T,01,007,00028,SUB-DISTRICT,Bashohli,TOTAL,38,1,1,13312,70810,37177,33633,344.24,206.0,205.69951196839415
0100700028,0100700028R,01,007,00028,SUB-DISTRICT,Bashohli,RURAL,38,1,0,12206,65377,34351,31026,341.63,191.0,191.3678541111729
0100700028,0100700028U,01,007,00028,SUB-DISTRICT,Bashohli,URBAN,0,0,1,1106,5433,2826,2607,2.61,2082.0,2081.609195402299
0100700029,0100700029T,01,007,00029,SUB-DISTRICT,Bani,TOTAL,33,0,0,8096,45996,23889,22107,468.12,98.0,98.25685721609844
0100700029,0100700029R,01,007,00029,SUB-DISTRICT,Bani,RURAL,33,0,0,8096,45996,23889,22107,468.12,98.0,98.25685721609844
0100700029,0100700029U,01,007,00029,SUB-DISTRICT,Bani,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100700030,0100700030T,01,007,00030,SUB-DISTRICT,Kathua,TOTAL,163,8,3,41206,210949,112702,98247,563.89,374.0,374.09601163347463
0100700030,0100700030R,01,007,00030,SUB-DISTRICT,Kathua,RURAL,163,8,0,27005,139941,74698,65243,533.69,262.0,262.2140193745432
0100700030,0100700030U,01,007,00030,SUB-DISTRICT,Kathua,URBAN,0,0,3,14201,71008,38004,33004,30.2,2351.0,2351.2582781456954
0100700031,0100700031T,01,007,00031,SUB-DISTRICT,Hiranagar,TOTAL,197,6,1,28282,137798,72642,65156,388.92,354.0,354.3093695361514
0100700031,0100700031R,01,007,00031,SUB-DISTRICT,Hiranagar,RURAL,197,6,0,26559,129504,68116,61388,384.92,336.0,336.44393640236933
0100700031,0100700031U,01,007,00031,SUB-DISTRICT,Hiranagar,URBAN,0,0,1,1723,8294,4526,3768,4.0,2074.0,2073.5
0100800000,0100800000T,01,008,00000,DISTRICT,Baramula,TOTAL,509,9,7,152635,1008039,534733,473306,4243.0,238.0,237.57695027103463
0100800000,0100800000R,01,008,00000,DISTRICT,Baramula,RURAL,509,9,0,125346,825539,432399,393140,4179.44,198.0,197.5238309438585
0100800000,0100800000U,01,008,00000,DISTRICT,Baramula,URBAN,0,0,7,27289,182500,102334,80166,63.56,2871.0,2871.302706104468
0100800032,0100800032T,01,008,00032,SUB-DISTRICT,Sopore,TOTAL,57,1,1,33709,219913,113426,106487,170.09,1293.0,1292.9213945558233
0100800032,0100800032R,01,008,00032,SUB-DISTRICT,Sopore,RURAL,57,1,0,22517,148621,75856,72765,151.19,983.0,983.0081354586944
0100800032,0100800032U,01,008,00032,SUB-DISTRICT,Sopore,URBAN,0,0,1,11192,71292,37570,33722,18.9,3772.0,3772.0634920634925
0100800033,0100800033T,01,008,00033,SUB-DISTRICT,Rafiabad,TOTAL,77,0,1,14178,92639,47728,44911,113.34,817.0,817.3548614787366
0100800033,0100800033R,01,008,00033,SUB-DISTRICT,Rafiabad,RURAL,77,0,0,13246,85624,43789,41835,107.34,798.0,797.6895844978573
0100800033,0100800033U,01,008,00033,SUB-DISTRICT,Rafiabad,URBAN,0,0,1,932,7015,3939,3076,6.0,1169.0,1169.1666666666667
0100800034,0100800034T,01,008,00034,SUB-DISTRICT,Pattan,TOTAL,94,1,1,28428,229155,123266,105889,181.34,1264.0,1263.6759677953016
0100800034,0100800034R,01,008,00034,SUB-DISTRICT,Pattan,RURAL,94,1,0,26341,209617,110686,98931,181.06,1158.0,1157.7211973931294
0100800034,0100800034U,01,008,00034,SUB-DISTRICT,Pattan,URBAN,0,0,1,2087,19538,12580,6958,0.28,69779.0,69778.57142857142
0100800035,0100800035T,01,008,00035,SUB-DISTRICT,Baramulla,TOTAL,42,0,1,24196,149649,79675,69974,122.36,1223.0,1223.0222294867604
0100800035,0100800035R,01,008,00035,SUB-DISTRICT,Baramulla,RURAL,42,0,0,12471,78215,40998,37217,98.38,795.0,795.0294775360846
0100800035,0100800035U,01,008,00035,SUB-DISTRICT,Baramulla,URBAN,0,0,1,11725,71434,38677,32757,23.98,2979.0,2978.8990825688074
0100800036,0100800036T,01,008,00036,SUB-DISTRICT,Kreeri,TOTAL,50,0,0,11402,66954,34447,32507,84.19,795.0,795.2725976956883
0100800036,0100800036R,01,008,00036,SUB-DISTRICT,Kreeri,RURAL,50,0,0,11402,66954,34447,32507,84.19,795.0,795.2725976956883
0100800036,0100800036U,01,008,00036,SUB-DISTRICT,Kreeri,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100800037,0100800037T,01,008,00037,SUB-DISTRICT,Uri,TOTAL,41,7,1,12109,74867,41827,33040,160.05,468.0,467.7725710715401
0100800037,0100800037R,01,008,00037,SUB-DISTRICT,Uri,RURAL,41,7,0,11139,65501,35153,30348,155.15,422.0,422.1785368997744
0100800037,0100800037U,01,008,00037,SUB-DISTRICT,Uri,URBAN,0,0,1,970,9366,6674,2692,4.9,1911.0,1911.4285714285713
0100800038,0100800038T,01,008,00038,SUB-DISTRICT,Boniyar,TOTAL,52,0,0,11912,72564,39566,32998,95.59,759.0,759.1170624542316
0100800038,0100800038R,01,008,00038,SUB-DISTRICT,Boniyar,RURAL,52,0,0,11912,72564,39566,32998,95.59,759.0,759.1170624542316
0100800038,0100800038U,01,008,00038,SUB-DISTRICT,Boniyar,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100800039,0100800039T,01,008,00039,SUB-DISTRICT,Tangmarg,TOTAL,96,0,2,16701,102298,54798,47500,111.43,918.0,918.0472045230189
0100800039,0100800039R,01,008,00039,SUB-DISTRICT,Tangmarg,RURAL,96,0,0,16318,98443,51904,46539,101.93,966.0,965.7902482095556
0100800039,0100800039U,01,008,00039,SUB-DISTRICT,Tangmarg,URBAN,0,0,2,383,3855,2894,961,9.5,406.0,405.7894736842105
0100900000,0100900000T,01,009,00000,DISTRICT,Bandipore,TOTAL,119,3,3,58392,392232,207680,184552,345.0,1137.0,1136.904347826087
0100900000,0100900000R,01,009,00000,DISTRICT,Bandipore,RURAL,119,3,0,48794,326871,172263,154608,295.37,1107.0,1106.6492873345296
0100900000,0100900000U,01,009,00000,DISTRICT,Bandipore,URBAN,0,0,3,9598,65361,35417,29944,49.63,1317.0,1316.965545033246
0100900040,0100900040T,01,009,00040,SUB-DISTRICT,Gurez,TOTAL,28,0,0,5026,37992,22978,15014,44.66,851.0,850.6941334527542
0100900040,0100900040R,01,009,00040,SUB-DISTRICT,Gurez,RURAL,28,0,0,5026,37992,22978,15014,44.66,851.0,850.6941334527542
0100900040,0100900040U,01,009,00040,SUB-DISTRICT,Gurez,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0100900041,0100900041T,01,009,00041,SUB-DISTRICT,Bandipora,TOTAL,41,1,1,28360,177738,93034,84704,116.21,1529.0,1529.455296446089
0100900041,0100900041R,01,009,00041,SUB-DISTRICT,Bandipora,RURAL,41,1,0,22776,140657,72858,67799,102.81,1368.0,1368.1256687092696
0100900041,0100900041U,01,009,00041,SUB-DISTRICT,Bandipora,URBAN,0,0,1,5584,37081,20176,16905,13.4,2767.0,2767.2388059701493
0100900042,0100900042T,01,009,00042,SUB-DISTRICT,Sonawari,TOTAL,50,2,2,25006,176502,91668,84834,184.0,959.0,959.25
0100900042,0100900042R,01,009,00042,SUB-DISTRICT,Sonawari,RURAL,50,2,0,20992,148222,76427,71795,147.77,1003.0,1003.0588076064153
0100900042,0100900042U,01,009,00042,SUB-DISTRICT,Sonawari,URBAN,0,0,2,4014,28280,15241,13039,36.23,781.0,780.5685895666576
0101000000,0101000000T,01,010,00000,DISTRICT,Srinagar,TOTAL,11,0,5,191678,1236829,651124,585705,1979.0,625.0,624.9767559373421
0101000000,0101000000R,01,010,00000,DISTRICT,Srinagar,RURAL,11,0,0,2844,17313,8916,8397,1684.47,10.0,10.278010294039074
0101000000,0101000000U,01,010,00000,DISTRICT,Srinagar,URBAN,0,0,5,188834,1219516,642208,577308,294.53,4141.0,4140.549349811565
0101000043,0101000043T,01,010,00043,SUB-DISTRICT,Srinagar (North),TOTAL,8,0,3,188079,1216358,640847,575511,298.07,4081.0,4080.779682624887
0101000043,0101000043R,01,010,00043,SUB-DISTRICT,Srinagar (North),RURAL,8,0,0,1710,10910,5725,5185,11.59,941.0,941.3287316652287
0101000043,0101000043U,01,010,00043,SUB-DISTRICT,Srinagar (North),URBAN,0,0,3,186369,1205448,635122,570326,286.48,4208.0,4207.791119798939
0101000044,0101000044T,01,010,00044,SUB-DISTRICT,Srinagar (South),TOTAL,3,0,2,3599,20471,10277,10194,12.42,1648.0,1648.2286634460547
0101000044,0101000044R,01,010,00044,SUB-DISTRICT,Srinagar (South),RURAL,3,0,0,1134,6403,3191,3212,4.37,1465.0,1465.2173913043478
0101000044,0101000044U,01,010,00044,SUB-DISTRICT,Srinagar (South),URBAN,0,0,2,2465,14068,7086,6982,8.05,1748.0,1747.5776397515526
0101100000,0101100000T,01,011,00000,DISTRICT,Ganderbal,TOTAL,113,2,3,45361,297446,158720,138726,259.0,1148.0,1148.4401544401544
0101100000,0101100000R,01,011,00000,DISTRICT,Ganderbal,RURAL,113,2,0,38395,250407,133715,116692,233.6,1072.0,1071.9477739726028
0101100000,0101100000U,01,011,00000,DISTRICT,Ganderbal,URBAN,0,0,3,6966,47039,25005,22034,25.4,1852.0,1851.9291338582677
0101100045,0101100045T,01,011,00045,SUB-DISTRICT,Lar,TOTAL,42,0,1,13620,90694,48857,41837,82.92,1094.0,1093.7530149541726
0101100045,0101100045R,01,011,00045,SUB-DISTRICT,Lar,RURAL,42,0,0,12072,80223,43281,36942,73.38,1093.0,1093.2542927228128
0101100045,0101100045U,01,011,00045,SUB-DISTRICT,Lar,URBAN,0,0,1,1548,10471,5576,4895,9.54,1098.0,1097.5890985324947
0101100046,0101100046T,01,011,00046,SUB-DISTRICT,Kangan,TOTAL,42,0,0,18326,120934,64723,56211,90.44,1337.0,1337.1738168951792
0101100046,0101100046R,01,011,00046,SUB-DISTRICT,Kangan,RURAL,42,0,0,18326,120934,64723,56211,90.44,1337.0,1337.1738168951792
0101100046,0101100046U,01,011,00046,SUB-DISTRICT,Kangan,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
0101100047,0101100047T,01,011,00047,SUB-DISTRICT,Ganderbal,TOTAL,29,2,2,13415,85818,45140,40678,85.96,998.0,998.3480688692416
0101100047,0101100047R,01,011,00047,SUB-DISTRICT,Ganderbal,RURAL,29,2,0,7997,49250,25711,23539,70.1,703.0,702.567760342368
0101100047,0101100047U,01,011,00047,SUB-DISTRICT,Ganderbal,URBAN,0,0,2,5418,36568,19429,17139,15.86,2306.0,2305.6746532156367
0101200000,0101200000T,01,012,00000,DISTRICT,Pulwama,TOTAL,319,10,5,86241,560440,293064,267376,1086.0,516.0,516.0589318600369
0101200000,0101200000R,01,012,00000,DISTRICT,Pulwama,RURAL,319,10,0,75587,479978,248096,231882,1047.45,458.0,458.23476060909826
0101200000,0101200000U,01,012,00000,DISTRICT,Pulwama,URBAN,0,0,5,10654,80462,44968,35494,38.55,2087.0,2087.211413748379
0101200048,0101200048T,01,012,00048,SUB-DISTRICT,Pampore,TOTAL,23,3,2,12350,81564,42227,39337,112.41,726.0,725.5938083800373
0101200048,0101200048R,01,012,00048,SUB-DISTRICT,Pampore,RURAL,23,3,0,7618,50033,26255,23778,82.46,607.0,606.7547902013098
0101200048,0101200048U,01,012,00048,SUB-DISTRICT,Pampore,URBAN,0,0,2,4732,31531,15972,15559,29.95,1053.0,1052.7879799666111
0101200049,0101200049T,01,012,00049,SUB-DISTRICT,Awantipora,TOTAL,43,3,1,12091,86507,47151,39356,116.92,740.0,739.8819705781731
0101200049,0101200049R,01,012,00049,SUB-DISTRICT,Awantipora,RURAL,43,3,0,11008,73860,38169,35691,111.92,660.0,659.9356683345246
0101200049,0101200049U,01,012,00049,SUB-DISTRICT,Awantipora,URBAN,0,0,1,1083,12647,8982,3665,5.0,2529.0,2529.4
